3.905,,,,,,,,,,,,,,,,,,
3.805,,,,,,,,,,,,,,,,,,
3.730,,,,,,,,,,,,,,,,,,
3.698,,,,,,,,,,,,,,,,,,
3.681,,,,,,,,,,,,,,,,,,
3.640,,,,,,,,,,,,,,,,,,
3.626,,,,,,,,,,,,,,,,,,
3.608,,,,,,,,,,,,,,,,,,
3.599,,,,,,,,,,,,,,,,,,
3.588,,,,,,,,,,,,,,,,,,
3.561,,,,,,,,,,,,,,,,,,
3.547,,,,,,,,,,,,,,,,,,
3.533,,,,,,,,,,,,,,,,,,
3.506,,,,,,,,,,,,,,,,,,
3.480,,,,,,,,,,,,,,,,,,
3.474,,,,,,,,,,,,,,,,,,
3.459,,,,,,,,,,,,,,,,,,
3.445,,,,,,,,,,,,,,,,,,
3.441,,,,,,,,,,,,,,,,,,
3.422,,,,,,,,,,,,,,,,,,
3.417,,,,,,,,,,,,,,,,,,
3.406,,,,,,,,,,,,,,,,,,
3.388,,,,,,,,,,,,,,,,,,
3.379,,,,,,,,,,,,,,,,,,
3.369,,,,,,,,,,,,,,,,,,
3.357,,,,,,,,,,,,,,,,,,
3.353,,,,,,,,,,,,,,,,,,
3.340,,,,,,,,,,,,,,,,,,
3.328,,,,,,,,,,,,,,,,,,
3.320,,,,,,,,,,,,,,,,,,
3.290,,,,,,,,,,,,,,,,,,
3.275,,,,,,,,,,,,,,,,,,
3.268,,,,,,,,,,,,,,,,,,
3.261,,,,,,,,,,,,,,,,,,
3.254,,,,,,,,,,,,,,,,,,
3.237,,,,,,,,,,,,,,,,,,
3.229,,,,,,,,,,,,,,,,,,
3.223,,,,,,,,,,,,,,,,,,
3.210,,,,,,,,,,,,,,,,,,
3.207,,,,,,,,,,,,,,,,,,
3.205,,,,,,,,,,,,,,,,,,
3.199,,,,,,,,,,,,,,,,,,
3.189,,,,,,,,,,,,,,,,,,
3.182,,,,,,,,,,,,,,,,,,
3.173,,,,,,,,,,,,,,,,,,
3.167,,,,,,,,,,,,,,,,,,
3.152,,,,,,,,,,,,,,,,,,
3.144,,,,,,,,,,,,,,,,,,
3.137,,,,,,,,,,,,,,,,,,
3.127,,,,,,,,,,,,,,,,,,
3.121,,,,,,,,,,,,,,,,,,
3.115,,,,,,,,,,,,,,,,,,
3.110,,,,,,,,,,,,,,,,,,
3.109,,,,,,,,,,,,,,,,,,
3.100,,,,,,,,,,,,,,,,,,
3.096,,,,,,,,,,,,,,,,,,
3.088,,,,,,,,,,,,,,,,,,
3.083,,,,,,,,,,,,,,,,,,
3.082,,,,,,,,,,,,,,,,,,
3.071,,,,,,,,,,,,,,,,,,
3.068,,,,,,,,,,,,,,,,,,
3.060,,,,,,,,,,,,,,,,,,
3.049,,,,,,,,,,,,,,,,,,
3.045,,,,,,,,,,,,,,,,,,
3.042,,,,,,,,,,,,,,,,,,
3.027,,,,,,,,,,,,,,,,,,
3.020,,,,,,,,,,,,,,,,,,
3.015,,,,,,,,,,,,,,,,,,
3.004,,,,,,,,,,,,,,,,,,
2.998,,,,,,,,,,,,,,,,,,
2.975,,,,,,,,,,,,,,,,,,
2.966,,,,,,,,,,,,,,,,,,
2.954,,,,,,,,,,,,,,,,,,
2.952,,,,,,,,,,,,,,,,,,
2.950,,,,,,,,,,,,,,,,,,
2.944,,,,,,,,,,,,,,,,,,
2.939,,,,,,,,,,,,,,,,,,
2.936,,,,,,,,,,,,,,,,,,
2.929,,,,,,,,,,,,,,,,,,
2.917,,,,,,,,,,,,,,,,,,
2.914,,,,,,,,,,,,,,,,,,
2.896,,,,,,,,,,,,,,,,,,
2.889,,,,,,,,,,,,,,,,,,
2.883,,,,,,,,,,,,,,,,,,
2.879,,,,,,,,,,,,,,,,,,
2.873,,,,,,,,,,,,,,,,,,
2.867,,,,,,,,,,,,,,,,,,
2.852,,,,,,,,,,,,,,,,,,
2.834,,,,,,,,,,,,,,,,,,
2.831,,,,,,,,,,,,,,,,,,
2.823,,,,,,,,,,,,,,,,,,
2.806,,,,,,,,,,,,,,,,,,
2.797,,,,,,,,,,,,,,,,,,
2.788,,,,,,,,,,,,,,,,,,
2.779,,,,,,,,,,,,,,,,,,
2.759,,,,,,,,,,,,,,,,,,
2.756,,,,,,,,,,,,,,,,,,
2.745,,,,,,,,,,,,,,,,,,
2.738,,,,,,,,,,,,,,,,,,
2.721,,,,,,,,,,,,,,,,,,
2.716,,,,,,,,,,,,,,,,,,
2.689,,,,,,,,,,,,,,,,,,
2.679,,,,,,,,,,,,,,,,,,
2.655,,,,,,,,,,,,,,,,,,
2.649,,,,,,,,,,,,,,,,,,
2.647,,,,,,,,,,,,,,,,,,
2.638,,,,,,,,,,,,,,,,,,
2.625,,,,,,,,,,,,,,,,,,
2.584,,,,,,,,,,,,,,,,,,
2.579,,,,,,,,,,,,,,,,,,
2.559,,,,,,,,,,,,,,,,,,
2.546,,,,,,,,,,,,,,,,,,
2.528,,,,,,,,,,,,,,,,,,
2.521,,,,,,,,,,,,,,,,,,
2.508,,,,,,,,,,,,,,,,,,
2.504,,,,,,,,,,,,,,,,,,
2.485,,,,,,,,,,,,,,,,,,
2.473,,,,,,,,,,,,,,,,,,
2.452,,,,,,,,,,,,,,,,,,
2.443,,,,,,,,,,,,,,,,,,
2.440,,,,,,,,,,,,,,,,,,
2.435,,,,,,,,,,,,,,,,,,
2.419,,,,,,,,,,,,,,,,,,
2.396,,,,,,,,,,,,,,,,,,
2.386,,,,,,,,,,,,,,,,,,
2.353,,,,,,,,,,,,,,,,,,
2.341,,,,,,,,,,,,,,,,,,
2.320,,,,,,,,,,,,,,,,,,
2.300,,,,,,,,,,,,,,,,,,
2.297,,,,,,,,,,,,,,,,,,
2.272,,,,,,,,,,,,,,,,,,
2.263,,,,,,,,,,,,,,,,,,
2.248,,,,,,,,,,,,,,,,,,
2.240,,,,,,,,,,,,,,,,,,
2.225,,,,,,,,,,,,,,,,,,
2.213,,,,,,,,,,,,,,,,,,
2.154,,,,,,,,,,,,,,,,,,
2.128,,,,,,,,,,,,,,,,,,
2.077,,,,,,,,,,,,,,,,,,
2.056,,,,,,,,,,,,,,,,,,
2.025,,,,,,,,,,,,,,,,,,
1.985,,,,,,,,,,,,,,,,,,
1.969,,,,,,,,,,,,,,,,,,
1.947,,,,,,,,,,,,,,,,,,
1.904,,,,,,,,,,,,,,,,,,
1.879,,,,,,,,,,,,,,,,,,
1.825,,,,,,,,,,,,,,,,,,
1.695,,,,,,,,,,,,,,,,,,
1.607,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
