3.932
3.77
3.618
3.593
3.591
3.564
3.556
3.525
3.487
3.412
3.38
3.378
3.364
3.35
3.348
3.339
3.334
3.332
3.316
3.313
3.271
3.264
3.242
3.237
3.227
3.22
3.215
3.211
3.203
3.19
3.189
3.186
3.183
3.168
3.15
3.149
3.145
3.144
3.14
3.111
3.11
3.108
3.103
3.072
3.05
3.045
3.041
3.04
3.034
3.034
3.033
3.029
3.018
3.006
2.99
2.977
2.914
2.913
2.912
2.891
2.885
2.872
2.87
2.858
2.851
2.849
2.831
2.825
2.821
2.821
2.806
2.804
2.786
2.784
2.783
2.78
2.77
2.755
2.738
2.734
2.714
2.713
2.71
2.701
2.67
2.651
2.65
2.64
2.636
2.628
2.622
2.621
2.611
2.6
2.594
2.594
2.593
2.592
2.59
2.572
2.568
2.565
2.561
2.558
2.552
2.55
2.541
2.534
2.532
2.526
2.522
2.513
2.506
2.505
2.485
2.484
2.45
2.439
2.434
2.427
2.42
2.408
2.384
2.38
2.377
2.376
2.36
2.35
2.347
2.336
2.326
2.322
2.306
2.305
2.303
2.295
2.287
2.281
2.281
2.25
2.214
2.181
2.109
