4.075
3.833
3.813
3.704
3.603
3.585
3.571
3.57
3.442
3.418
3.407
3.39
3.347
3.347
3.339
3.311
3.304
3.302
3.29
3.288
3.283
3.275
3.237
3.228
3.207
3.203
3.2
3.184
3.183
3.176
3.172
3.156
3.122
3.12
3.116
3.075
3.071
3.067
3.049
3.03
3.03
3.012
3
2.99
2.988
2.98
2.946
2.943
2.941
2.938
2.924
2.913
2.906
2.9
2.897
2.894
2.888
2.88
2.879
2.874
2.872
2.861
2.86
2.858
2.855
2.845
2.836
2.834
2.817
2.815
2.756
2.735
2.731
2.702
2.673
2.668
2.662
2.659
2.656
2.647
2.631
2.628
2.628
2.613
2.605
2.596
2.581
2.558
2.553
2.545
2.543
2.537
2.533
2.532
2.531
2.527
2.518
2.517
2.516
2.507
2.486
2.484
2.482
2.476
2.476
2.462
2.461
2.459
2.452
2.437
2.433
2.418
2.408
2.403
2.393
2.376
2.354
2.347
2.344
2.327
2.325
2.3
2.293
2.293
2.292
2.282
2.275
2.263
2.24
2.224
2.211
2.178
2.169
2.146
2.128
2.113
2.109
2.073
2.066
2.054
2.053
2.047
2.037
