3.86
3.848
3.767
3.721
3.694
3.641
3.628
3.619
3.61
3.599
3.543
3.532
3.52
3.488
3.47
3.465
3.453
3.442
3.439
3.409
3.406
3.389
3.386
3.374
3.363
3.351
3.351
3.328
3.312
3.297
3.288
3.247
3.236
3.23
3.219
3.206
3.193
3.189
3.186
3.186
3.185
3.175
3.171
3.159
3.159
3.149
3.143
3.134
3.128
3.114
3.102
3.087
3.082
3.08
3.076
3.075
3.074
3.064
3.062
3.053
3.05
3.045
3.041
3.035
3.03
2.995
2.985
2.984
2.978
2.976
2.933
2.926
2.924
2.922
2.921
2.918
2.916
2.913
2.911
2.893
2.892
2.881
2.87
2.866
2.863
2.863
2.862
2.83
2.805
2.803
2.798
2.795
2.793
2.785
2.774
2.743
2.739
2.729
2.72
2.684
2.673
2.619
2.614
2.598
2.587
2.587
2.579
2.548
2.509
2.506
2.502
2.486
2.483
2.479
2.467
2.464
2.441
2.424
2.421
2.41
2.406
2.391
2.377
2.369
2.368
2.347
2.341
2.341
2.338
2.338
2.289
2.289
2.279
2.269
2.265
2.249
2.146
2.114
2.073
2.061
2.035
1.964
1.93
1.88
1.78
1.776
1.691
1.591
1.477
